number,title,created_at,closed_at,state,comments,labels,body
2737,What is the correct way to add a cookie with axios.post from nodejs ?,2020-02-13 15:44:01+00:00,2020-11-09 00:05:59+00:00,closed,7,[],"Hello,

I am working on a Node.JS -based mobile app (Expo SDK36, React Native 0.61) and I am using axios (0.19.1) to communicate with a private server.

I am trying to make some POST requests which should include an authorization token as a cookie. So far, I have been able to make requests to the server without a cookie in order to authenticate a user through his credentials. The server correctly responds with a cookie in the header representing the user authorization token for any future re"
2736,getaddrinfo EMFILE localhost Error,2020-02-13 10:44:17+00:00,2020-02-15 06:17:16+00:00,closed,1,[],"I have two different nodejs project which working with each other by an API. in the first project after receiving GPS data and some instructions, call API from the second project (localhost:2020).

It works well most of the time but, Sometimes it ran into a problem.

```js
var res = await axios.post(`http://localhost:2020/api/mp/show/`, {
     carState: gpsDataObj
});
```

`
Error: getaddrinfo EMFILE localhost   at GetAddrInfoReqWrap.onlookup [as oncomplete] (dns.js:60:26)
`


**E"
2735,"Axios Sending duplicate DELETE, POST Request/Response ",2020-02-12 20:59:05+00:00,2020-04-19 09:34:45+00:00,closed,2,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2734,Solved,2020-02-12 17:21:51+00:00,2020-02-12 17:48:29+00:00,closed,0,[],
2732,"hi, i'm trying to use axios interceptors in react",2020-02-11 18:38:24+00:00,2020-03-03 15:21:00+00:00,closed,1,[],"import axios from ""axios"";

const restApi = axios.create({
    baseURL:'http://localhost:3901'
});

restApi.interceptors.request.use(function (config) {

    // Do something before request is sent
   return config;

  }, function (error) {
    // Do something with request error
   
    return Promise.reject(error);
  });

  export default { restApi };

i try to import it like \<restApi\ /> in my App.js but i have an error please i would like to know how to use my interceptor g"
2731,axios 0.19.1 returns xhr adapter if used on Node,2020-02-11 09:47:07+00:00,2021-05-16 14:33:24+00:00,closed,5,[],"**Describe the bug**
When using axios on Node.js, it returns a xhr adapter instead of the http for node

**To Reproduce**
Install some lib which also installs XHRRequest, then axios will return xhr adapter on Node.js.
Else just defined global.XMLHttpRequest ={} and see how axios will try to use this instead of http adapter

**Expected behavior**
A clear and concise description of what you expected to happen.

**Environment:**
 - Axios Version 0.19.1
 - OS: linux alpine
 - Additional"
2730,Not able to get all the headers in Axios,2020-02-10 19:13:21+00:00,2020-02-11 04:47:47+00:00,closed,6,[],"**Describe the bug**
I am not able to get all the headers, already tried setting 

**To Reproduce**
Please follow the below code.


```js
this.client = axios.default.create({
            baseURL: this.rootUrl,
            timeout: 10000,
            responseType: 'json',
            headers: { 'access-control-expose-headers': '*' },
            auth: {
                username: 'aegon-nl',
                password: this.pat,
            },
            validateStatus: function (s"
2728,header authorization token,2020-02-10 10:29:15+00:00,2020-02-10 10:33:29+00:00,closed,0,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2723,Cannot read property 'stderr' of undefined,2020-02-09 06:27:30+00:00,2020-02-10 14:23:48+00:00,closed,1,[],"**Describe the bug**
An error occurred during the test.

**Error Log**
Uncaught TypeError: Cannot read property 'stderr' of undefined
```
webpack: Compiled successfully.
09 02 2020 14:35:00.753:INFO [karma]: Karma v1.7.1 server started at http://0.0.0.0:9876/
09 02 2020 14:35:00.755:INFO [launcher]: Launching browsers Firefox, Chrome, Safari, Opera with unlimited concurrency
09 02 2020 14:35:00.758:INFO [launcher]: Starting browser Firefox
09 02 2020 14:35:00.759:ERROR [launcher]: No b"
2722,Is there options to set up karma test environment?,2020-02-09 06:23:07+00:00,2020-02-10 12:08:23+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2721,What is the difference about 'amd' and 'get' in examples file?,2020-02-09 06:11:20+00:00,2020-02-10 13:42:37+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2720,axios.delete still working after canceltoken triggered,2020-02-07 21:34:06+00:00,2021-05-03 00:03:02+00:00,closed,9,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2719,Secret options in config,2020-02-06 21:14:53+00:00,2020-02-10 12:01:58+00:00,closed,1,[],"**Describe the issue**
Right now, axios helpfully copies its config into all error messages. Unfortunately, if there is sensitive data in this config (e.g. API keys) this is also logged. There should be an easily accessible option to help prevent this, because most people won't bother to put in the effort for security. This use case is intended for node.js users, where consumers of the logs aren't necessarily as privileged as those running the library.

**Example Code**
Code snippet to illus"
2718,Is there a way to directly set response IP,2020-02-06 19:08:15+00:00,2020-03-29 03:51:26+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2717,Axios doesn't work with HTTPS when used within app.get() in server.js,2020-02-06 11:59:35+00:00,2020-04-06 08:32:32+00:00,closed,4,[],"Issue:
I'm using my node server.js as a proxy to deal with CORS issues. I also want to it to perform GET request to another API. This API works on SSL certificates. This functionality does not work with axios. 


**To Reproduce**
```
const express = require('express');
const app = express();
const fs = require('fs');
const https = require('https');
const port = process.env.PORT || 3001;

app.use((req, res, next) => {
  res.header(""Access-Control-Allow-Origin"", process.env.ORIGIN || "
2716,timeoutErrorMessage ignored and no message returned on timeout,2020-02-05 21:06:09+00:00,2020-02-10 14:09:26+00:00,closed,2,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
