number,title,created_at,closed_at,state,comments,labels,body
1999,[BUG] Table column `width` incorrect if table `width` is also set,2022-02-24 22:29:20+00:00,2022-02-25 12:13:01+00:00,closed,2,['Needs triage'],"**Describe the bug**

I will describe the bug **visually** with an example. With the following minimal code:

```python
from rich.table import Table
from rich.console import Console
from rich import print

for value in [None, 40, Console().width]:
    table = Table(width=value)
    table.add_column(""A"")
    table.add_column(""B"", width=3)
    table.add_row(""X"", ""Y"")
    print(table)

```

Here is the output when the console is 89 characters wide:

```
┏━━━┳━━━━━┓
┃ A ┃ B   ┃"
1998,[BUG] `Pretty` width calculated incorrectly if `expand_all` is `True`,2022-02-24 22:05:04+00:00,2022-02-26 19:08:45+00:00,closed,1,['bug'],"**Describe the bug**

If `expand_all` is `True` on a `Pretty` renderable, the width of the renderable seems to still be calculated as if `expand_all` was `False`. Here is a minimal example:

```python
from rich.pretty import Pretty
from rich.panel import Panel
from rich import print

print(Panel(Pretty([""alpha""], expand_all=True), expand=False))
print(Panel(Pretty([""alpha"", ""beta""], expand_all=True), expand=False))
print(Panel(Pretty([""alpha"", ""beta"", ""delta""], expand_all=True), expan"
1997,CONTRIBUTING.md guidlines inadequate,2022-02-24 10:57:00+00:00,2022-08-09 13:03:22+00:00,closed,3,['documentation'],"We should review and update CONTRIBUTING.md from the point of view of a beginner starting afresh.

Assume a blank slate, for someone with basic Python skills but no experience contributing to open source

- List of pre-requisits for working with Rich
- Instructions on how to checkout the repo, install poetry, and run Rich (within poetry shell)
- Instructions how to submit a PR for review.

Doesn't have to be too detailed. Just enough to get started. Linking to high-quality tutorials (ide"
1991,Replace Colorama with internal solution for windows legacy mode,2022-02-22 11:02:29+00:00,2022-03-09 11:54:19+00:00,closed,1,[],"Colorama is a wonderful hack that wraps stdout to process ansi codes. It is problematic today because it is essentially a global setting and interferes with the ability to enable ansi escape sequences with newer Windows.

We should replace Colorama with equivalent functionality within Rich itself that generates the appropriate win32 api calls. This will hopefully be a little faster, and give us much more granular control over when to enable it.

I think we can do this at the Segment level. I"
1989,[BUG] Command prompt being pushed aside when using rich.progress,2022-02-22 00:51:43+00:00,2022-02-22 10:08:45+00:00,closed,1,['Needs triage'],"**Describe the bug**

Using the following class:

```py
from autoslot import SlotsMeta
from rich.progress import Progress

class meclair (SlotsMeta):
    def __init__(cls, *args, **kwargs):
        cls.Progress = Progress(auto_refresh=False)

class eclair(metaclass=meclair):
    def __init__(self, iterable, name, color):
        self.color = color
        self.iterable = tuple(iterable)
        self.len = len(iterable)
        self.increment = 100 / self.len
        self.n = 0"
1987,[BUG] rich.syntax.from_path not guessing lexer since 11.1.0,2022-02-21 23:39:38+00:00,2022-02-23 06:59:29+00:00,closed,2,['Needs triage'],"**Describe the bug**

rich.syntax.from_path was getting the args.lexer_name set as 'default' so all `python -m rich.syntax` commands were getting set with default highlighting.

Need to set the args.lexer_name to None from 'default'.

lexer_name is set to 'default' in rich.syntax.guess_lexer already so passing lexer as 'default' is unnecessary.

Pull request coming soon to fix.

![rich syntax 11 0 0](https://user-images.githubusercontent.com/16343359/155038789-3aeccbc3-811c-4c6e-8430-f"
1978,[QUESTION] How to save_html while using Progress,2022-02-18 14:07:24+00:00,2022-04-22 09:01:39+00:00,closed,6,[],"Need some help here if possible : 
how to render a readable output using console.save_html() while having Progress objects ? 

The Progress outputs are also wrote on the html (which makes it unreadable), while I would like to export only logged stuff. 

Thanks for your help !"
1977,[REQUEST] Mention highlight=false in quickstart example,2022-02-18 09:22:15+00:00,2022-02-22 10:37:30+00:00,closed,2,['Needs triage'],"Hi, I'm just beginning to use Rich and have one comment
to help others get started

Rich hightlights numbers and other elements and this behaviour may be unwanted
when you get started and just want to add some color to text.

You can turn it off with the ""highlight=False"" paramter. When you're getting started,
you **may not know that** this behaviour is called ""highlight"", so it's **hard to find out how to turn it off**.

The **quick start** section has the text 
""Rich will do some bas"
1974,[BUG] console style is not applied to Live.renderable,2022-02-17 11:44:05+00:00,2022-02-17 11:54:42+00:00,closed,2,['Needs triage'],"**Describe the bug**
Console style is not applied to renderable updated in rich.live.Live(...).
See code example.

**Platform**
Ubuntu 20.04.3 LTS
Python 3.9.1
*rich* version: 11.2.0
<details>
<summary>code example</summary>

Table generated from below code is white although console style is set to red.
```
from rich.console import Console
from rich.live import Live
from rich.table import Table

console = Console(style=""red"")

t = Table(""ID"", ""NAME"", title=""title"")
t.add_row("
1973,[BUG] Rich print behaves weirdly when used in spinner context,2022-02-17 08:19:17+00:00,2022-02-17 11:56:56+00:00,closed,3,['Needs triage'],"

**Describe the bug**

Code

```python
from rich.console import Console
import time
import rich

console = Console()

# works
with console.status(""Working...""):
    for i in range(10):
        console.print('---')
        time.sleep(1)

# works not
with console.status(""Working...""):
    for i in range(10):
        rich.print('---')
        time.sleep(1)
```

Output

![rich_bug](https://user-images.githubusercontent.com/22630684/154433784-982d7fe7-094e-45e6-9eb4-15a2f"
1972,[REQUEST] RichHandler Time Zones,2022-02-16 21:50:36+00:00,2022-02-16 22:09:54+00:00,closed,4,[],"https://github.com/Textualize/rich/blob/8c3e6be424f36522cbb3c4773e58a01f5f39761f/rich/logging.py#L198

Currently, `RichHandler.render()` converts the `record.created` into a local `datetime` with `datetime.fromtimestamp`. I would love to have the ability to output time in UTC, and I suppose some people might want other specific time zones.

In `logging`, we can control this with a custom `Formatter` class, but I think `RichHandler` ignores that.

It might be really nice if `RichHandler` ha"
1969,[BUG] Escaped text prints with color,2022-02-16 04:49:44+00:00,2022-02-16 09:32:05+00:00,closed,3,['Needs triage'],"**Describe the bug**

Following along the docs example for escaping, I tried 
``` 
greet(escape(""[blink]Gotcha![/blink]""))
```
but I'm getting this output, where `/blink` is pink:

![image](https://user-images.githubusercontent.com/1845299/154197892-6fd239ca-3983-4ef6-afb3-9a70eafc017e.png)
I tried this on both iTerm2 and the MacOS default Terminal

Provide a minimal code example that demonstrates the issue if you can. If the issue is visual in nature, consider posting a screenshot.
"
1966,[BUG] Logging and status not working together,2022-02-15 14:45:49+00:00,2022-02-15 14:56:28+00:00,closed,2,['Needs triage'],"While using a log inside a status, it doesn't destroy the status before writing the log message.
So the result is pretty ugly, for more information look at the asciinema record below.

[![asciicast](https://asciinema.org/a/469158.png)](https://asciinema.org/a/469158)

And this is the used code.

```python=
from rich.console import Console
from rich.logging import RichHandler
import logging

logging.basicConfig(
    level=""INFO"", format=""%(message)s"", datefmt=""[%X]"", handlers=[RichHa"
1964,How can I add speed process to rich.progress.track? Is it possible?,2022-02-15 12:12:55+00:00,2022-02-16 11:50:23+00:00,closed,2,[],"Rich is wonderful, but I think it needs to be at least as good as '**tqdm**' is in a simple example.

When I want to process data in for loops, I want to tell me about the **'speed'**. that speed helps me to improve performance. Also, I need the **'total time'** of the process at the end.

Is it possible to add these items to ```rich.progress.track```? should I use different functions or libraries?

This is my for loop:
```
for ndf_addr, image_addr in track(zip(ndfs_addr, images_addr), t"
1961,[BUG] formatting bug,2022-02-14 01:02:56+00:00,2022-02-14 09:44:04+00:00,closed,3,['Needs triage'],"**Describe the bug**

Using control C with rich used to log a SIGINT handler results in ^C character displacing output and forcing overflow onto the next line.

i.e. 

Ideal Output
```
^C[02/13/22 18:50:12] ERROR   Message:  [Errno 32] Broken pipe                                       preparedb.py:71
```
or
```
[02/13/22 18:50:12] ERROR   Message:  [Errno 32] Broken pipe                                         preparedb.py:71
```

Actual Output
```
^C[02/13/22 18:50:12] ERROR   "
1959,[REQUEST] Tree Inspect View,2022-02-13 20:44:09+00:00,2022-02-14 09:46:12+00:00,closed,1,['Needs triage'],"Consider posting in https://github.com/willmcgugan/rich/discussions for feedback before raising a feature request.

Have you checked the issues for a similar suggestions? Yes

**How would you improve Rich?**

Create a tree option for inspect. The reason for this request is this would be a great learning tool when dealing with nested structures. 
Each object in the tree could display the object type and name, along with the methods and attributes. An option could be provided to allow for k"
1954,[BUG] Spinner example constantly shifting downwards,2022-02-12 10:58:04+00:00,2022-02-13 15:32:36+00:00,closed,2,['Needs triage'],"**Describe the bug**
When running `python -m rich.spinner`, I assume the ""panel"" containing all the spinners should remain still, and the spinners should update in place. This is not the case, as you can see from the picture below:
![image](https://user-images.githubusercontent.com/18736562/153708408-838f0920-3dd5-4dc8-8391-8d398b423d81.png)

At each frame/update, the spinners box gets pushed downwards, and a little bit gets left behind, effectively giving a very jarring outcome. It feels li"
1948,Flickering on live plotting with Rich (plotext and matplotlib),2022-02-10 11:53:23+00:00,2022-02-10 11:59:19+00:00,closed,0,['Needs triage'],"I posted this issue on the the plotext issue board, but was unsure if this was a Rich issue. The issue is found [here](https://github.com/piccolomo/plotext/issues/74).

I tried to modify the example code that was raised in [this issue](https://github.com/piccolomo/plotext/issues/26) that managed to get plotext working with Rich. This is a fairly minimal script that tries to plot a moving sine curve. 

The problem is that it shows a lot of flickering. 

I am very new to coding with Python s"
